Iterasi,Source,Dest,Path,Node,Energi (Volt),Digunakan
79,A,O,A -> B -> E -> H -> K -> M -> O,G,4.197238,Ya
79,A,O,A -> B -> E -> H -> K -> M -> O,H,4.197238,Ya
79,A,O,A -> B -> E -> H -> K -> M -> O,I,4.197238,Ya
79,A,O,A -> B -> E -> H -> K -> M -> O,J,4.197238,Ya
79,A,O,A -> B -> E -> H -> K -> M -> O,K,4.197238,Ya
79,A,O,A -> B -> E -> H -> K -> M -> O,L,4.197238,Ya
79,A,O,A -> B -> E -> H -> K -> M -> O,M,4.197238,Ya
79,A,O,A -> B -> E -> H -> K -> M -> O,N,4.197238,Ya
79,A,O,A -> B -> E -> H -> K -> M -> O,O,4.197238,Ya
80,A,O,A -> B -> E -> H -> K -> M -> O,A,4.197203,Ya
80,A,O,A -> B -> E -> H -> K -> M -> O,B,4.197203,Ya
80,A,O,A -> B -> E -> H -> K -> M -> O,C,4.197203,Ya
80,A,O,A -> B -> E -> H -> K -> M -> O,D,4.197203,Ya
80,A,O,A -> B -> E -> H -> K -> M -> O,E,4.197203,Ya
80,A,O,A -> B -> E -> H -> K -> M -> O,F,4.197203,Ya
80,A,O,A -> B -> E -> H -> K -> M -> O,G,4.197203,Ya
80,A,O,A -> B -> E -> H -> K -> M -> O,H,4.197203,Ya
80,A,O,A -> B -> E -> H -> K -> M -> O,I,4.197203,Ya
80,A,O,A -> B -> E -> H -> K -> M -> O,J,4.197203,Ya
80,A,O,A -> B -> E -> H -> K -> M -> O,K,4.197203,Ya
80,A,O,A -> B -> E -> H -> K -> M -> O,L,4.197203,Ya
80,A,O,A -> B -> E -> H -> K -> M -> O,M,4.197203,Ya
80,A,O,A -> B -> E -> H -> K -> M -> O,N,4.197203,Ya
80,A,O,A -> B -> E -> H -> K -> M -> O,O,4.197203,Ya
81,A,O,A -> B -> E -> H -> K -> M -> O,A,4.197168,Ya
81,A,O,A -> B -> E -> H -> K -> M -> O,B,4.197168,Ya
81,A,O,A -> B -> E -> H -> K -> M -> O,C,4.197168,Ya
81,A,O,A -> B -> E -> H -> K -> M -> O,D,4.197168,Ya
81,A,O,A -> B -> E -> H -> K -> M -> O,E,4.197168,Ya
81,A,O,A -> B -> E -> H -> K -> M -> O,F,4.197168,Ya
81,A,O,A -> B -> E -> H -> K -> M -> O,G,4.197168,Ya
81,A,O,A -> B -> E -> H -> K -> M -> O,H,4.197168,Ya
81,A,O,A -> B -> E -> H -> K -> M -> O,I,4.197168,Ya
81,A,O,A -> B -> E -> H -> K -> M -> O,J,4.197168,Ya
81,A,O,A -> B -> E -> H -> K -> M -> O,K,4.197168,Ya
81,A,O,A -> B -> E -> H -> K -> M -> O,L,4.197168,Ya
81,A,O,A -> B -> E -> H -> K -> M -> O,M,4.197168,Ya
81,A,O,A -> B -> E -> H -> K -> M -> O,N,4.197168,Ya
81,A,O,A -> B -> E -> H -> K -> M -> O,O,4.197168,Ya
82,A,O,A -> B -> E -> H -> K -> M -> O,A,4.197133,Ya
82,A,O,A -> B -> E -> H -> K -> M -> O,B,4.197133,Ya
82,A,O,A -> B -> E -> H -> K -> M -> O,C,4.197133,Ya
82,A,O,A -> B -> E -> H -> K -> M -> O,D,4.197133,Ya
82,A,O,A -> B -> E -> H -> K -> M -> O,E,4.197133,Ya
82,A,O,A -> B -> E -> H -> K -> M -> O,F,4.197133,Ya
82,A,O,A -> B -> E -> H -> K -> M -> O,G,4.197133,Ya
82,A,O,A -> B -> E -> H -> K -> M -> O,H,4.197133,Ya
82,A,O,A -> B -> E -> H -> K -> M -> O,I,4.197133,Ya
82,A,O,A -> B -> E -> H -> K -> M -> O,J,4.197133,Ya
82,A,O,A -> B -> E -> H -> K -> M -> O,K,4.197133,Ya
82,A,O,A -> B -> E -> H -> K -> M -> O,L,4.197133,Ya
82,A,O,A -> B -> E -> H -> K -> M -> O,M,4.197133,Ya
82,A,O,A -> B -> E -> H -> K -> M -> O,N,4.197133,Ya
82,A,O,A -> B -> E -> H -> K -> M -> O,O,4.197133,Ya
83,A,O,A -> B -> E -> H -> K -> M -> O,A,4.197098,Ya
83,A,O,A -> B -> E -> H -> K -> M -> O,B,4.197098,Ya
83,A,O,A -> B -> E -> H -> K -> M -> O,C,4.197098,Ya
83,A,O,A -> B -> E -> H -> K -> M -> O,D,4.197098,Ya
83,A,O,A -> B -> E -> H -> K -> M -> O,E,4.197098,Ya
83,A,O,A -> B -> E -> H -> K -> M -> O,F,4.197098,Ya
83,A,O,A -> B -> E -> H -> K -> M -> O,G,4.197098,Ya
83,A,O,A -> B -> E -> H -> K -> M -> O,H,4.197098,Ya
83,A,O,A -> B -> E -> H -> K -> M -> O,I,4.197098,Ya
83,A,O,A -> B -> E -> H -> K -> M -> O,J,4.197098,Ya
83,A,O,A -> B -> E -> H -> K -> M -> O,K,4.197098,Ya
83,A,O,A -> B -> E -> H -> K -> M -> O,L,4.197098,Ya
83,A,O,A -> B -> E -> H -> K -> M -> O,M,4.197098,Ya
83,A,O,A -> B -> E -> H -> K -> M -> O,N,4.197098,Ya
83,A,O,A -> B -> E -> H -> K -> M -> O,O,4.197098,Ya
84,A,O,A -> B -> E -> H -> K -> M -> O,A,4.197063,Ya
84,A,O,A -> B -> E -> H -> K -> M -> O,B,4.197063,Ya
84,A,O,A -> B -> E -> H -> K -> M -> O,C,4.197063,Ya
84,A,O,A -> B -> E -> H -> K -> M -> O,D,4.197063,Ya
84,A,O,A -> B -> E -> H -> K -> M -> O,E,4.197063,Ya
84,A,O,A -> B -> E -> H -> K -> M -> O,F,4.197063,Ya
84,A,O,A -> B -> E -> H -> K -> M -> O,G,4.197063,Ya
84,A,O,A -> B -> E -> H -> K -> M -> O,H,4.197063,Ya
84,A,O,A -> B -> E -> H -> K -> M -> O,I,4.197063,Ya
84,A,O,A -> B -> E -> H -> K -> M -> O,J,4.197063,Ya
84,A,O,A -> B -> E -> H -> K -> M -> O,K,4.197063,Ya
84,A,O,A -> B -> E -> H -> K -> M -> O,L,4.197063,Ya
84,A,O,A -> B -> E -> H -> K -> M -> O,M,4.197063,Ya
84,A,O,A -> B -> E -> H -> K -> M -> O,N,4.197063,Ya
84,A,O,A -> B -> E -> H -> K -> M -> O,O,4.197063,Ya
85,A,O,A -> B -> E -> H -> K -> M -> O,A,4.197028,Ya
85,A,O,A -> B -> E -> H -> K -> M -> O,B,4.197028,Ya
85,A,O,A -> B -> E -> H -> K -> M -> O,C,4.197028,Ya
85,A,O,A -> B -> E -> H -> K -> M -> O,D,4.197028,Ya
85,A,O,A -> B -> E -> H -> K -> M -> O,E,4.197028,Ya
85,A,O,A -> B -> E -> H -> K -> M -> O,F,4.197028,Ya
85,A,O,A -> B -> E -> H -> K -> M -> O,G,4.197028,Ya
85,A,O,A -> B -> E -> H -> K -> M -> O,H,4.197028,Ya
85,A,O,A -> B -> E -> H -> K -> M -> O,I,4.197028,Ya
85,A,O,A -> B -> E -> H -> K -> M -> O,J,4.197028,Ya
85,A,O,A -> B -> E -> H -> K -> M -> O,K,4.197028,Ya
85,A,O,A -> B -> E -> H -> K -> M -> O,L,4.197028,Ya
85,A,O,A -> B -> E -> H -> K -> M -> O,M,4.197028,Ya
85,A,O,A -> B -> E -> H -> K -> M -> O,N,4.197028,Ya
85,A,O,A -> B -> E -> H -> K -> M -> O,O,4.197028,Ya
86,A,O,A -> B -> E -> H -> K -> M -> O,A,4.196993,Ya
86,A,O,A -> B -> E -> H -> K -> M -> O,B,4.196993,Ya
86,A,O,A -> B -> E -> H -> K -> M -> O,C,4.196993,Ya
86,A,O,A -> B -> E -> H -> K -> M -> O,D,4.196993,Ya
86,A,O,A -> B -> E -> H -> K -> M -> O,E,4.196993,Ya
86,A,O,A -> B -> E -> H -> K -> M -> O,F,4.196993,Ya
86,A,O,A -> B -> E -> H -> K -> M -> O,G,4.196993,Ya
86,A,O,A -> B -> E -> H -> K -> M -> O,H,4.196993,Ya
86,A,O,A -> B -> E -> H -> K -> M -> O,I,4.196993,Ya
86,A,O,A -> B -> E -> H -> K -> M -> O,J,4.196993,Ya
86,A,O,A -> B -> E -> H -> K -> M -> O,K,4.196993,Ya
86,A,O,A -> B -> E -> H -> K -> M -> O,L,4.196993,Ya
86,A,O,A -> B -> E -> H -> K -> M -> O,M,4.196993,Ya
86,A,O,A -> B -> E -> H -> K -> M -> O,N,4.196993,Ya
86,A,O,A -> B -> E -> H -> K -> M -> O,O,4.196993,Ya
87,A,O,A -> B -> E -> H -> K -> M -> O,A,4.196958,Ya
87,A,O,A -> B -> E -> H -> K -> M -> O,B,4.196958,Ya
87,A,O,A -> B -> E -> H -> K -> M -> O,C,4.196958,Ya
87,A,O,A -> B -> E -> H -> K -> M -> O,D,4.196958,Ya
87,A,O,A -> B -> E -> H -> K -> M -> O,E,4.196958,Ya
87,A,O,A -> B -> E -> H -> K -> M -> O,F,4.196958,Ya
87,A,O,A -> B -> E -> H -> K -> M -> O,G,4.196958,Ya
87,A,O,A -> B -> E -> H -> K -> M -> O,H,4.196958,Ya
87,A,O,A -> B -> E -> H -> K -> M -> O,I,4.196958,Ya
87,A,O,A -> B -> E -> H -> K -> M -> O,J,4.196958,Ya
87,A,O,A -> B -> E -> H -> K -> M -> O,K,4.196958,Ya
87,A,O,A -> B -> E -> H -> K -> M -> O,L,4.196958,Ya
87,A,O,A -> B -> E -> H -> K -> M -> O,M,4.196958,Ya
87,A,O,A -> B -> E -> H -> K -> M -> O,N,4.196958,Ya
87,A,O,A -> B -> E -> H -> K -> M -> O,O,4.196958,Ya
88,A,O,A -> B -> E -> H -> K -> M -> O,A,4.196923,Ya
88,A,O,A -> B -> E -> H -> K -> M -> O,B,4.196923,Ya
88,A,O,A -> B -> E -> H -> K -> M -> O,C,4.196923,Ya
88,A,O,A -> B -> E -> H -> K -> M -> O,D,4.196923,Ya
88,A,O,A -> B -> E -> H -> K -> M -> O,E,4.196923,Ya
88,A,O,A -> B -> E -> H -> K -> M -> O,F,4.196923,Ya
88,A,O,A -> B -> E -> H -> K -> M -> O,G,4.196923,Ya
88,A,O,A -> B -> E -> H -> K -> M -> O,H,4.196923,Ya
88,A,O,A -> B -> E -> H -> K -> M -> O,I,4.196923,Ya
88,A,O,A -> B -> E -> H -> K -> M -> O,J,4.196923,Ya
88,A,O,A -> B -> E -> H -> K -> M -> O,K,4.196923,Ya
88,A,O,A -> B -> E -> H -> K -> M -> O,L,4.196923,Ya
88,A,O,A -> B -> E -> H -> K -> M -> O,M,4.196923,Ya
88,A,O,A -> B -> E -> H -> K -> M -> O,N,4.196923,Ya
88,A,O,A -> B -> E -> H -> K -> M -> O,O,4.196923,Ya
89,A,O,A -> B -> E -> H -> K -> M -> O,A,4.196888,Ya
89,A,O,A -> B -> E -> H -> K -> M -> O,B,4.196888,Ya
89,A,O,A -> B -> E -> H -> K -> M -> O,C,4.196888,Ya
89,A,O,A -> B -> E -> H -> K -> M -> O,D,4.196888,Ya
89,A,O,A -> B -> E -> H -> K -> M -> O,E,4.196888,Ya
89,A,O,A -> B -> E -> H -> K -> M -> O,F,4.196888,Ya
89,A,O,A -> B -> E -> H -> K -> M -> O,G,4.196888,Ya
89,A,O,A -> B -> E -> H -> K -> M -> O,H,4.196888,Ya
89,A,O,A -> B -> E -> H -> K -> M -> O,I,4.196888,Ya
89,A,O,A -> B -> E -> H -> K -> M -> O,J,4.196888,Ya
89,A,O,A -> B -> E -> H -> K -> M -> O,K,4.196888,Ya
89,A,O,A -> B -> E -> H -> K -> M -> O,L,4.196888,Ya
89,A,O,A -> B -> E -> H -> K -> M -> O,M,4.196888,Ya
89,A,O,A -> B -> E -> H -> K -> M -> O,N,4.196888,Ya
89,A,O,A -> B -> E -> H -> K -> M -> O,O,4.196888,Ya
90,A,O,A -> B -> E -> H -> K -> M -> O,A,4.196853,Ya
90,A,O,A -> B -> E -> H -> K -> M -> O,B,4.196853,Ya
90,A,O,A -> B -> E -> H -> K -> M -> O,C,4.196853,Ya
90,A,O,A -> B -> E -> H -> K -> M -> O,D,4.196853,Ya
90,A,O,A -> B -> E -> H -> K -> M -> O,E,4.196853,Ya
90,A,O,A -> B -> E -> H -> K -> M -> O,F,4.196853,Ya
90,A,O,A -> B -> E -> H -> K -> M -> O,G,4.196853,Ya
90,A,O,A -> B -> E -> H -> K -> M -> O,H,4.196853,Ya
90,A,O,A -> B -> E -> H -> K -> M -> O,I,4.196853,Ya
90,A,O,A -> B -> E -> H -> K -> M -> O,J,4.196853,Ya
90,A,O,A -> B -> E -> H -> K -> M -> O,K,4.196853,Ya
90,A,O,A -> B -> E -> H -> K -> M -> O,L,4.196853,Ya
90,A,O,A -> B -> E -> H -> K -> M -> O,M,4.196853,Ya
90,A,O,A -> B -> E -> H -> K -> M -> O,N,4.196853,Ya
90,A,O,A -> B -> E -> H -> K -> M -> O,O,4.196853,Ya
91,A,O,A -> B -> E -> H -> K -> M -> O,A,4.196818,Ya
91,A,O,A -> B -> E -> H -> K -> M -> O,B,4.196818,Ya
91,A,O,A -> B -> E -> H -> K -> M -> O,C,4.196818,Ya
91,A,O,A -> B -> E -> H -> K -> M -> O,D,4.196818,Ya
91,A,O,A -> B -> E -> H -> K -> M -> O,E,4.196818,Ya
91,A,O,A -> B -> E -> H -> K -> M -> O,F,4.196818,Ya
91,A,O,A -> B -> E -> H -> K -> M -> O,G,4.196818,Ya
91,A,O,A -> B -> E -> H -> K -> M -> O,H,4.196818,Ya
91,A,O,A -> B -> E -> H -> K -> M -> O,I,4.196818,Ya
91,A,O,A -> B -> E -> H -> K -> M -> O,J,4.196818,Ya
91,A,O,A -> B -> E -> H -> K -> M -> O,K,4.196818,Ya
91,A,O,A -> B -> E -> H -> K -> M -> O,L,4.196818,Ya
91,A,O,A -> B -> E -> H -> K -> M -> O,M,4.196818,Ya
91,A,O,A -> B -> E -> H -> K -> M -> O,N,4.196818,Ya
91,A,O,A -> B -> E -> H -> K -> M -> O,O,4.196818,Ya
92,A,O,A -> B -> E -> H -> K -> M -> O,A,4.196783,Ya
92,A,O,A -> B -> E -> H -> K -> M -> O,B,4.196783,Ya
92,A,O,A -> B -> E -> H -> K -> M -> O,C,4.196783,Ya
92,A,O,A -> B -> E -> H -> K -> M -> O,D,4.196783,Ya
92,A,O,A -> B -> E -> H -> K -> M -> O,E,4.196783,Ya
92,A,O,A -> B -> E -> H -> K -> M -> O,F,4.196783,Ya
92,A,O,A -> B -> E -> H -> K -> M -> O,G,4.196783,Ya
92,A,O,A -> B -> E -> H -> K -> M -> O,H,4.196783,Ya
92,A,O,A -> B -> E -> H -> K -> M -> O,I,4.196783,Ya
92,A,O,A -> B -> E -> H -> K -> M -> O,J,4.196783,Ya
92,A,O,A -> B -> E -> H -> K -> M -> O,K,4.196783,Ya
92,A,O,A -> B -> E -> H -> K -> M -> O,L,4.196783,Ya
92,A,O,A -> B -> E -> H -> K -> M -> O,M,4.196783,Ya
92,A,O,A -> B -> E -> H -> K -> M -> O,N,4.196783,Ya
92,A,O,A -> B -> E -> H -> K -> M -> O,O,4.196783,Ya
93,A,O,A -> B -> E -> H -> K -> M -> O,A,4.196748,Ya
93,A,O,A -> B -> E -> H -> K -> M -> O,B,4.196748,Ya
93,A,O,A -> B -> E -> H -> K -> M -> O,C,4.196748,Ya
93,A,O,A -> B -> E -> H -> K -> M -> O,D,4.196748,Ya
93,A,O,A -> B -> E -> H -> K -> M -> O,E,4.196748,Ya
93,A,O,A -> B -> E -> H -> K -> M -> O,F,4.196748,Ya
93,A,O,A -> B -> E -> H -> K -> M -> O,G,4.196748,Ya
93,A,O,A -> B -> E -> H -> K -> M -> O,H,4.196748,Ya
93,A,O,A -> B -> E -> H -> K -> M -> O,I,4.196748,Ya
93,A,O,A -> B -> E -> H -> K -> M -> O,J,4.196748,Ya
93,A,O,A -> B -> E -> H -> K -> M -> O,K,4.196748,Ya
93,A,O,A -> B -> E -> H -> K -> M -> O,L,4.196748,Ya
93,A,O,A -> B -> E -> H -> K -> M -> O,M,4.196748,Ya
93,A,O,A -> B -> E -> H -> K -> M -> O,N,4.196748,Ya
93,A,O,A -> B -> E -> H -> K -> M -> O,O,4.196748,Ya
94,A,O,A -> B -> E -> H -> K -> M -> O,A,4.196713,Ya
94,A,O,A -> B -> E -> H -> K -> M -> O,B,4.196713,Ya
94,A,O,A -> B -> E -> H -> K -> M -> O,C,4.196713,Ya
94,A,O,A -> B -> E -> H -> K -> M -> O,D,4.196713,Ya
94,A,O,A -> B -> E -> H -> K -> M -> O,E,4.196713,Ya
94,A,O,A -> B -> E -> H -> K -> M -> O,F,4.196713,Ya
94,A,O,A -> B -> E -> H -> K -> M -> O,G,4.196713,Ya
94,A,O,A -> B -> E -> H -> K -> M -> O,H,4.196713,Ya
94,A,O,A -> B -> E -> H -> K -> M -> O,I,4.196713,Ya
94,A,O,A -> B -> E -> H -> K -> M -> O,J,4.196713,Ya
94,A,O,A -> B -> E -> H -> K -> M -> O,K,4.196713,Ya
94,A,O,A -> B -> E -> H -> K -> M -> O,L,4.196713,Ya
94,A,O,A -> B -> E -> H -> K -> M -> O,M,4.196713,Ya
94,A,O,A -> B -> E -> H -> K -> M -> O,N,4.196713,Ya
94,A,O,A -> B -> E -> H -> K -> M -> O,O,4.196713,Ya
95,A,O,A -> B -> E -> H -> K -> M -> O,A,4.196678,Ya
95,A,O,A -> B -> E -> H -> K -> M -> O,B,4.196678,Ya
95,A,O,A -> B -> E -> H -> K -> M -> O,C,4.196678,Ya
95,A,O,A -> B -> E -> H -> K -> M -> O,D,4.196678,Ya
95,A,O,A -> B -> E -> H -> K -> M -> O,E,4.196678,Ya
95,A,O,A -> B -> E -> H -> K -> M -> O,F,4.196678,Ya
95,A,O,A -> B -> E -> H -> K -> M -> O,G,4.196678,Ya
95,A,O,A -> B -> E -> H -> K -> M -> O,H,4.196678,Ya
95,A,O,A -> B -> E -> H -> K -> M -> O,I,4.196678,Ya
95,A,O,A -> B -> E -> H -> K -> M -> O,J,4.196678,Ya
95,A,O,A -> B -> E -> H -> K -> M -> O,K,4.196678,Ya
95,A,O,A -> B -> E -> H -> K -> M -> O,L,4.196678,Ya
95,A,O,A -> B -> E -> H -> K -> M -> O,M,4.196678,Ya
95,A,O,A -> B -> E -> H -> K -> M -> O,N,4.196678,Ya
95,A,O,A -> B -> E -> H -> K -> M -> O,O,4.196678,Ya
96,A,O,A -> B -> E -> H -> K -> M -> O,A,4.196643,Ya
96,A,O,A -> B -> E -> H -> K -> M -> O,B,4.196643,Ya
96,A,O,A -> B -> E -> H -> K -> M -> O,C,4.196643,Ya
96,A,O,A -> B -> E -> H -> K -> M -> O,D,4.196643,Ya
96,A,O,A -> B -> E -> H -> K -> M -> O,E,4.196643,Ya
96,A,O,A -> B -> E -> H -> K -> M -> O,F,4.196643,Ya
96,A,O,A -> B -> E -> H -> K -> M -> O,G,4.196643,Ya
96,A,O,A -> B -> E -> H -> K -> M -> O,H,4.196643,Ya
96,A,O,A -> B -> E -> H -> K -> M -> O,I,4.196643,Ya
96,A,O,A -> B -> E -> H -> K -> M -> O,J,4.196643,Ya
96,A,O,A -> B -> E -> H -> K -> M -> O,K,4.196643,Ya
96,A,O,A -> B -> E -> H -> K -> M -> O,L,4.196643,Ya
96,A,O,A -> B -> E -> H -> K -> M -> O,M,4.196643,Ya
96,A,O,A -> B -> E -> H -> K -> M -> O,N,4.196643,Ya
96,A,O,A -> B -> E -> H -> K -> M -> O,O,4.196643,Ya
97,A,O,A -> B -> E -> H -> K -> M -> O,A,4.196608,Ya
97,A,O,A -> B -> E -> H -> K -> M -> O,B,4.196608,Ya
97,A,O,A -> B -> E -> H -> K -> M -> O,C,4.196608,Ya
97,A,O,A -> B -> E -> H -> K -> M -> O,D,4.196608,Ya
97,A,O,A -> B -> E -> H -> K -> M -> O,E,4.196608,Ya
97,A,O,A -> B -> E -> H -> K -> M -> O,F,4.196608,Ya
97,A,O,A -> B -> E -> H -> K -> M -> O,G,4.196608,Ya
97,A,O,A -> B -> E -> H -> K -> M -> O,H,4.196608,Ya
97,A,O,A -> B -> E -> H -> K -> M -> O,I,4.196608,Ya
97,A,O,A -> B -> E -> H -> K -> M -> O,J,4.196608,Ya
97,A,O,A -> B -> E -> H -> K -> M -> O,K,4.196608,Ya
97,A,O,A -> B -> E -> H -> K -> M -> O,L,4.196608,Ya
97,A,O,A -> B -> E -> H -> K -> M -> O,M,4.196608,Ya
97,A,O,A -> B -> E -> H -> K -> M -> O,N,4.196608,Ya
97,A,O,A -> B -> E -> H -> K -> M -> O,O,4.196608,Ya
98,A,O,A -> B -> E -> H -> K -> M -> O,A,4.196573,Ya
98,A,O,A -> B -> E -> H -> K -> M -> O,B,4.196573,Ya
98,A,O,A -> B -> E -> H -> K -> M -> O,C,4.196573,Ya
98,A,O,A -> B -> E -> H -> K -> M -> O,D,4.196573,Ya
98,A,O,A -> B -> E -> H -> K -> M -> O,E,4.196573,Ya
98,A,O,A -> B -> E -> H -> K -> M -> O,F,4.196573,Ya
98,A,O,A -> B -> E -> H -> K -> M -> O,G,4.196573,Ya
98,A,O,A -> B -> E -> H -> K -> M -> O,H,4.196573,Ya
98,A,O,A -> B -> E -> H -> K -> M -> O,I,4.196573,Ya
98,A,O,A -> B -> E -> H -> K -> M -> O,J,4.196573,Ya
98,A,O,A -> B -> E -> H -> K -> M -> O,K,4.196573,Ya
98,A,O,A -> B -> E -> H -> K -> M -> O,L,4.196573,Ya
98,A,O,A -> B -> E -> H -> K -> M -> O,M,4.196573,Ya
98,A,O,A -> B -> E -> H -> K -> M -> O,N,4.196573,Ya
98,A,O,A -> B -> E -> H -> K -> M -> O,O,4.196573,Ya
